USNO Double Star data for WDS 18078+2606

Note: the data request software was rewritten in July 2017, following introduction of the WDS supplement. Please see the
new datarequest.key file for a description of file contents. This effort is still ongoing; your comments regarding
format, errors, or missing information are welcome.

------------------------------------------------------------------------------------------------------------------------

MEASURES:

Bag1999a     Balega, I.I., Balega, Y.Y., Maksimov, A.F., Pluzhnik, E.A., Shkhagosheva, Z.U., &   1999A&AS..140..287B
             Vasyuk, V.A.                                                                                           
             A&AS 140, 287, 1999                                                                                    
Bag2006b     Balega, I.I., Balega, Yu.Yu., Maksimov, A.F., Malogolovets, E.V., Pluzhnik, E.A.,   .                  
             & Shkhagosheva, Z.                                                                                     
             Bull. Spec. Astrophys. Obs. 59, 20, 2006                                                               
Bag2013      Balega, I.I., Balega, Yu.Yu., Gasanova, L.T., Dyachenko, V.V., Maksimov, A.F.,      2013AstBu..68...53B
             Malogolovets, E.V., Rastegaev, D.A., & Shkhagosheva, Z.U.                                              
             Astrophys. Bull. 68, 53, 2013                                                                          
Bah1988      Bakhtin, V.D., Konichek, V.V., Kobaladze, D.P., & Salukvadze, G.N.                  .                  
             Byull. Abastumanskaya Astrofiz. Obs. #66, 267, 1988                                                    
Baz1927b     Baize, P.                                                                           1927JO.....10..164B
             J. Obs. 10, 164, 1927                                                                                  
Baz1933b     Baize, P.                                                                           1933JO.....16..183B
             J. Obs. 16, 183, 1933                                                                                  
Bes1833a     Bessel, F.W.                                                                        .                  
             Berlin Akad. Wiss. Abhandl. 1833                                                                       
Bes1849      Bessel, F.W.                                                                        1849AN.......s..99W
             AN suppl., 99, 1849                                                                                    
Blo1931      Bloch, M.                                                                           .                  
             Bull. Obs. Lyon 13, 151, 1931                                                                          
Bme1972      Bem, J.                                                                             1972AcA....22...41B
             Acta Astron. 22, 41, 1972                                                                              
Bot1958      Boettger, G.                                                                        1958AN....284..177B
             AN 284, 177, 1958                                                                                      
Bot1962      Boettger, G.                                                                        .                  
             Potsdam Obs. 30, Pt.4, 1962                                                                            
Brt1926a     Barton, S.G.                                                                        1926AJ.....36..155B
             AJ 36, 155, 1926                  (BRT   1 - BRT  62)                                                  
Btg2010      Bertoglio, A.                                                                       2010JDSO....6..116B
             JDSO 6, 116, 2010                                                                                      
Bu_1906      Burnham, S.W.                                                                       1906QB821.B972.....
             Burnham Double Star Cat., 1906                                                                         
Bvd2003      Benavides, R.                                                                       ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Bvd2009f     Benavides, R.                                                                       ...................
             Astronomia, II Epoca No. 120, 64-65, 2009                                                              
Cll2003      Comellas, J.L.                                                                      ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Coh1894      Cohn, F.                                                                            1894AN....135..423C
             AN 135, 423, 1894                                                                                      
Coh1911      Cohn, F.                                                                            .                  
             Beob. Sternw. Koenigsberg 43, 31, 1911                                                                 
Col1904      Coleman, W.                                                                         1904MmRAS..54...65C
             MemRAS 54, 65, 1904                                                                                    
Cos1899      Cosserat, E.                                                                        1899AnTou...3...77.
             Ann. Toulouse Obs. 3, 77, 1899                                                                         
Ctt2016      Courtot, J.-F.                                                                      ...................
             Webb Soc., Double Star Circ. 24, 6, 2016                                                               
D__1883      Dembowski, H.                                                                       ...................
             Misure micrometriche di Stelle Doppie e multiple...                                                    
             (Rome, Coi tipi del Salviucci), vol. I, 1883                                                           
D__1884      Dembowski, H.                                                                       ...................
             Misure micrometriche di Stelle Doppie e multiple...                                                    
             (Rome, Coi tipi del Salviucci), vol. II, 1884                                                          
Da_1867      Dawes, W.R.                                                                         1867MmRAS..35..137D
             MemRAS 35, 137, 1867                                                                                   
Dal2006a     Daley, J.A.                                                                         2006JDSO....2...44D
             JDSO 2, 44, 2006                                                                                       
Dal2007      Daley, J.                                                                           2007JDSO....3...68D
             JDSO 3, 68, 2007                                                                                       
DeO1929      Hoff, A.H., Fox, Bennot, Bardsley, Brown, & Stetson                                 1929AJ.....39..122H
             AJ 39, 122, 1929                                                                                       
DeO1954      Dearborn Obs.                                                                       1954AnDea...7....1D
             Ann. Dearborn Obs. 7, 1, 1954                                                                          
DrK2011      Darling, K., Santo, T., Veloz, M., Walker, D. & Harshaw, R.                         2011JDSO....7..121D
             JDSO 7, 121, 2011                                                                                      
Dtr1943      Detre, L.                                                                           1943AN....273..253D
             AN 273, 253, 1943                                                                                      
             (Visual measures with a wedge photometer on the Munich 11-inch refractor)                              
             (no dates given for measures; default date = decade of publication added.)                             
Enc1840      Encke, J.F.                                                                         1840ABSBe...1..142E
             Ast. Beob. K. Sternw. Berlin, 1, 142, 1840                                                             
Eng1885b     Engelmann, R.                                                                       1885AN....112..193E
             AN 112, 193, 1885                                                                                      
Ern1921      Ernst, E.                                                                           .                  
             Pub. Heidelberg Sternw. 8, 1, 1921                                                                     
Fer1960      Ferrin, A.                                                                          1960UrBar..45..252F
             Urania Barcelona 45, 252, 1960                                                                         
Flt1906A     Fletcher, I.                                                                        1906MmRAS..56....1L
             cited by Lewis (MemRAS 56, 1, 1906)                                                                    
Frk1915      Franks, W.S.                                                                        1915MNRAS..76...24F
             MNRAS 76, 24, 1915                                                                                     
Frw1946      Ferwerda, J.G. & Kooreman, C.J.                                                     1946BAN....10..169F
             BAN 10, 169, 1946                                                                                      
             (Microphotometer measures of photovisual plates taken  at the Lick 36in,                               
             Potsdam 67cm, and Union 50cm. No dates given for measures; default date = decade                       
             of publication added.)                                                                                 
Frz1884      Franz, J.                                                                           1884AN....108..393F
             AN 108, 393, 1884                                                                                      
Gel1992      Gellera, D.                                                                         ...................
             Webb Soc., Double Star Circ. 5, 1992                                                                   
Gia1891      Giacomelli, F.                                                                      .                  
             Atti Acad. Lincei Ser.4, 7, 80, 1891                                                                   
Gld1875      Gledhill, J.                                                                        1875MmRAS..42..101G
             MemRAS 42, 101, 1875                                                                                   
Gll1840      Galle, G.                                                                           .                  
             Beob. K. Sternw. Berlin 1, 142, 1840                                                                   
Glp1895      Glasenapp, S.                                                                       1895QB821.G6.......
             Mesures d'Etoiles Doubles, v3, Imp. Acad. Sci. St. Petersburg, 1895                                    
Gri2008      Grisham, D.R., Johnson, J.M., Genet, R.M., & Arnold, D.L.                           2008JDSO....4...10G
             JDSO 4, 10, 2008                                                                                       
Gui1931      Guillaume, J.                                                                       .                  
             Bull. Obs. Lyon 13, 151, 1931                                                                          
Gzl1962      Guntzel-Lingner, U.                                                                 .                  
             Potsdam Obs. 30, Part 3, 101, 1962                                                                     
H__1782      Herschel, W.                                                                        1782RSPT...72..112H
             Phil. Trans. R. Soc. 72, 112, 1782                                                                     
Haa1922      Haarh, G.                                                                           1922AN....215..367H
             AN 215, 367, 1922                                                                                      
HIP1997a     Hipparcos                                                                           1997yCat.1239....0E
             Hipparcos Catalog, ESA SP-1200, 1997  (incl. Hp photometry, vol. 10)                                   
Hrt1992b     Hartkopf, W.I., McAlister, H.A., & Franz, O.G.                                      1992AJ....104..810H
             AJ 104, 810, 1992                                                                                      
Hrt2000a     Hartkopf, W.I., Mason, B.D., McAlister, H.A., Roberts, L.C., Jr., Turner, N.H.,     2000AJ....119.3084H
             ten Brummelaar, T.A., Prieto, C.M., Ling, J.F., & Franz, O.G.                                          
             AJ 119, 3084, 2000                                                                                     
Hrt2009      Hartkopf, W.I. & Mason, B.D.                                                        2009AJ....138..813H
             AJ 138, 813, 2009                                                                                      
Hu_1911      Hussey, W.J.                                                                        1911LicOB...6..182H
             Lick Obs. Bull. 6, 182, 1911                                                                           
Hzg1920      Hertzsprung, E.                                                                     .                  
             Pub. Postdam Obs. 24, Pt.2, 1920                                                                       
Hzg1940      Hertzsprung, E.                                                                     1940BAN.....9..113H
             BAN 9, 113, 1940                                                                                       
Ino1909      Ichinohe, N.                                                                        .                  
             Ann. Tokyo Obs. 3, Pt.5, 1909                                                                          
Jan1909b     Luplau-Janssen, C.                                                                  1909AN....183..145L
             AN 183, 145, 1909                                                                                      
Jan1921a     Luplau-Janssen, C.                                                                  1921AN....215....1L
             AN 215, 1, 1921                                                                                        
Jan1922a     Luplau-Janssen, C.                                                                  1922AN....215..367L
             AN 215, 367, 1922                                                                                      
Je_1881a     Jedrzejewicz, J.                                                                    1881AN.....99..263J
             AN 99, 263, #2369, 1881                                                                                
Je_1882      Jedrzejewicz, J.                                                                    1882AN....103....1J
             AN 103, 1, 1882                                                                                        
Jef1951      Jeffers, H.M.                                                                       1951LicOB..20...51J
             Lick Obs. Bull. 20, 51, 1951                                                                           
Jef1978      Jeffers, H.M. & Vasilevskis, S.                                                     1978AJ.....83..411J
             AJ 83, 411, 1978                                                                                       
Jhs1953      Johnson, H.L.                                                                       1953ApJ...117..361J
             ApJ 117, 361, 1953                                                                                     
JMJ1850      Johnson, Manuel J.                                                                  .                  
             Radcliffe Obs. 11, 289, 1850                                                                           
Jny2003      Janny, P.                                                                           ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Kai1840      Kaiser, F.                                                                          1840AN.....18....1K
             AN 18, 1, 1840                    (some data also in Kai1865)                       1865AN.....64...97K
Kai1872      Kaiser, F.                                                                          1872AnLei...3..179.
             Ann. Leiden Obs. 3, 179, 1872                                                                          
Kin1928      King, E.S.                                                                          1928HarCi.332....1K
             Harvard Obs. Circ. 332, 1928                                                                           
Kom1933      Komendantov, N.V.                                                                   .                  
             Pulkova Obs. Circ. #9, 26, 1933                                                                        
Kom1935a     Komendantov, N.V.                                                                   .                  
             Pulkova Obs. Pub. Ser. 2, #47, 29, 1935                                                                
Kra1951      Kranjc, A.                                                                          1951CoMil..31.....K
             Cont. Obs. Milan Merate, New Ser. #31, 1951                                                            
Lau1906a     Lau, H.E.                                                                           1906AN....170..341L
             AN 170, 341, 1906                                                                                      
Lbz1929      Labitzke, P. & Przbyllok, E.                                                        .                  
             Koenigsberg Obs. 45, 65, 1929                                                                          
             = Leeward Community College                                                                            
Lef1982      Lefevre, J.R.A.                                                                     .                  
             Pub. Sobaek-San Obs. Brussels, 1982                                                                    
LeS1953      Leone, S.                                                                           1953CoMil..43.....L
             Cont. Obs. Milan Merate, New Ser. #43, 1953                                                            
Lrz1924a     Lauritzen, Svend                                                                    1924AN....222...64L
             AN 222, 64, 1924                                                                                       
Lut1857      Luther, E.                                                                          1857AN.....46..355L
             AN 46, 355, #1103, 1857                                                                                
Mad1836c     Maedler, J.H.                                                                       1836AN.....13..259M
             AN 13, 259, 1836                                                                                       
Mad1837b     Maedler, J.H.                                                                       1837AN.....14..183M
             AN 14, 183, 1837                                                                                       
Mad1844      Maedler, J.H.                                                                       .                  
             Dorpat Observations 11, 3, 1844                                                                        
Mad1845      Maedler, J.H.                                                                       .                  
             Dorpat Observations 11, 95, 1845                                                                       
Mad1856      Maedler, J.H.                                                                       .                  
             Dorpat Observations 13, 1, 1856                                                                        
Mad1906A     Maedler, J.H.                                                                       1906MmRAS..56....1L
             cited by Lewis (MemRAS 56, 1, 1906)                                                                    
Mai1861      Main, R.                                                                            .                  
             Radcliffe Obs. 21, 313, 1861                                                                           
May1997      Mauroy, P. & Mauroy, F.                                                             2000O&T....52...47M
             Obs. et Travaux 52, 47, 1997                                                                           
May2003      Mauroy, P. & Mauroy, F.                                                             ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Mbr2013      Malsbury, A.S.                                                                      2013JDSO....9..176M
             JDSO 9, 176, 2013                                                                                      
McA1987a     McAlister, H.A., Hartkopf, W., Hutter, D., Shara, M., & Franz, O.                   1987AJ.....92..183M
             AJ 92, 183, 1987                                                                                       
McA1989      McAlister, H.A., Hartkopf, W.I., Sowell, J.R., Dombrowski, E.G., & Franz, O.G.      1989AJ.....97..510M
             AJ 97, 510, 1989                                                                                       
McA1990      McAlister, H.A., Hartkopf, & Franz, O.G.                                            1990AJ.....99..965M
             AJ 99, 965, 1990                                                                                       
McA1993      McAlister, H.A., Mason, B.D., Hartkopf, W.I., & Shara, M.M.                         1993AJ....106.1639M
             AJ 106, 1639, 1993                                                                                     
MCO2003      Mont Chiron Obs.                                                                    ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Mcz1948      Miczaika , G.                                                                       1948VeHei..15....6M
             Veroff. Sternw. Heidelberg 15, Nr 6, 1948                                                              
             (Visual measures with a wedge photometer on the 8-inch refractor)                                      
             (no dates given for measures; default date = decade of publication added.)                             
MEv2010      MacEvoy, B.                                                                         ...................
             private communication, 2010 (see http://www.handprint.com/ASTRO/index.html)                            
Mlr1946a     Muller, P.                                                                          1946JO.....29...69M
             J. Obs. 29, 69, 1946                                                                                   
Msn2001a     Mason, B.D. & Hartkopf, W.I.                                                        2001IAUDS.143Q...1M
             Inf. Circ. 143, 1, 2001                                                                                
Msn2011d     Mason, B.D., Hartkopf, W.I., Raghavan, D., Subasavage, J.P., Roberts, L.C., Jr.,    2011AJ....142..176M
             Turner, N.H., & ten Brummelaar, T.A.                                                                   
             AJ 142, 176, 2011                                                                                      
MyC1784      Mayer, Ch.                                                                          .                  
             "Verzeichniss aller Doppelsterne"                                                                      
             (Directory of all hitherto discovered doubled stars) in "Astronomisches Jahrbuch                       
             fur das Jahr 1784" by J.E. Bode, pp 183-186                                                            
             (Note: this is the first known double star catalog)                                                    
Nug2011      Nugent, R.L. & Iverson, E.W.                                                        2011JDSO....7..185N
             JDSO 7, 185, 2011                                                                                      
Nug2013      Nugent, R.L. & Iverson, E.W.                                                        2013JDSO....9..113N
             JDSO 9, 113, 2013                                                                                      
Pck1912      Pickering, E.                                                                       1912AnHar..64..159P
             Harvard Ann. 64, 159, 1912                                                                             
             (Visual photometry with double-image photometer on 15in Harvard refractor and                          
             5in at Arequipa. No dates listed; default date = decade of publication added.)                         
Pek1926      Peek, B.M.                                                                          1926MNRAS..87..171P
             MNRAS 87, 171, 1926                                                                                    
Pen2016      Masa Martin, E.R.                                                                   2016OED....17...10M
             El Observador de Estrellas Dobles, Issue #17, 10, 2016                                                 
PkO2016      Izmailov, I.S., Roshchinca, E.A., Kiselev, A.A., Kiseleva, T.P., Kalinichenko, O.,  2016AstL...42...41I
             Bykov, O.P., Kiyaeva, O.V., Romanenko, L.G., Shakht, N.A., Maslennikov, K.L. &                         
             Vasileva, T.A.                                                                                         
             SvAL 42, 41, 2016  (Pisma Astron. Zhur. 42, 46, 2016)                                                  
Pnt2017      de Pont, Lluis Ribe                                                                 2017OED....18...25P
             El Observador de Estrellas Dobles, Issue #18, 25, 2017                                                 
Pnt2018      de Pont, Lluis Ribe                                                                 2018OED....20...12P
             El Observador de Estrellas Dobles, Issue #20, 12, 2018                                                 
Prz1926      Przbyllok, E., Labitzke, P., & Meier, P.                                            .                  
             Beob. Sternw. Koenigsberg #44, 1926                                                                    
Roe1918      Roe, E.D.                                                                           1918AJ.....31..149R
             AJ 31, 149, 1918                                                                                       
Roj2003      Rojo, M.                                                                            ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
Rom1865      Romberg, H.                                                                         ...................
             Barclay Obs. 1, 1865                                                                                   
Sca2000c     Scardia, M., Prieur, J.-L., Aristidi, E., & Koechlin, L.                            2000ApJS..131..561S
             ApJS 131, 561, 2000                                                                                    
Sca2011a     Scardia, M., Prieur, J.-L., Pansecchi, L., Argyle, R.W., & Sala, M.                 2011AN....332..508S
             AN 332, 508, 2011                                                                                      
Se_1860      Secchi, A.                                                                          .                  
             Cat. of 1321 Double Stars, 1860                                                                        
Sem1944      Semirot, P.                                                                         1944JO.....27...57S
             J. Obs. 27, 57, 1944                                                                                   
SHJ1824      South, J. & Herschel, J.                                                            1824RSPT..114R...1H
             Phil. Trans. R. Soc. 114, 1, 1824                                                                      
Shl1849      Schluter, H.                                                                        1849AN.......s..99W
             AN suppl., 99, 1849                                                                                    
Sle1983      Soulie, G.                                                                          1983A&AS...54..281S
             A&AS 54, 281, 1983                                                                                     
Sle2003      Soulie, G.                                                                          2003O&T....56...10S
             Obs. et Travaux 56, 10, 2003                                                                           
Sle2007      Soulie, G.                                                                          2007O&T....65...34S
             Obs. et Travaux 65, 34, 2007                                                                           
Smr2007      Schlimmer, J.                                                                       2007JDSO....3..131S
             JDSO 3, 131, 2007                                                                                      
Smr2014b     Schlimmer, J.S.                                                                     2014JDSO...10..317S
             JDSO 10, 317, 2014                                                                                     
Smy1844      Smyth, W.H.                                                                         1844QB43.S66.......
             Cycle of Celestial Objects 2, 1844                                                                     
Sp_1888      Schiaparelli, G.                                                                    1888QB4.M63n33.....
             Pub. Brera Milan #33, 1888                                                                             
Sp_1909      Schiaparelli, G.                                                                    1909QB4.M63v46.....
             Pub. Brera Milan #46, 1, 1909                                                                          
Srb1968      Sternberg Inst.                                                                     .                  
             Cont. Sternberg Inst. #153, 27, 1968                                                                   
StF1837      Struve, F.G.W.                                                                      1837AN.....14...249
             Stellarum duplicium et multiplicium mensurae micrometricae...                                          
             (Dorpat, Academiae scientiarum caesareae petropolitaneifique), 1837                                    
Str1969b     Strand, K.A.                                                                        .                  
             Pub. USNO 18, Pt. 5, 1969                                                                              
             (Visual estimates of plates taken at the Dearborn, Lowell, Naval, Sproul, and                          
             Yerkes Observatories)                                                                                  
             (no dates given for measures; default date = decade of publication added.)                             
Tal1868      Talmage, C.G.                                                                       ...................
             Barclay Obs. 2, 1868                                                                                   
Tal1873      Talmage, C.G.                                                                       ...................
             Barclay Obs. 3, 1873                                                                                   
Thk1998      Thorkildson, R.                                                                     1998DSO.....4....4T
             Double Star Observer 4, #4, 1998                                                                       
TMA2003      2MASS Catalog                                                                       .                  
             2MASS Point Src Cat., 2003 all-sky release (http://pegasus.phast.umass.edu/)                           
             (Note: 2MASS photometry also added by cataloguer to 2MASS astrometry published                         
             under other references.)                                                                               
Tob2003      Tobal, T.                                                                           ...................
             OAG Gen. Cat. 10,000 vis. double star meas. 1970-2003 (J2000.0), 2003                                  
TYC1997      Tycho                                                                               .                  
             Hipparcos and Tycho Cats., ESA SP-1200, 1997  (Vt and Bt photometry, vol 10)                           
TYC2000b     Hog, E., Fabricius, C., Makarov, V.V., Urban, S., Corbin, T., Wycoff, G., Bastian,  2000A&A...357..367H
             U., Schwekendiek, P., & Wicenec, A.                                                                    
             Tycho-2 Cat., A&A 357, 367, 2000                                                                       
             (not indicated as double in Tycho-2)                                                                   
UC_2013b     Hartkopf, W.I., Mason, B.D., Finch, C.T., Zacharias, N., Wycoff, G.L., & Hsu, D.    2013AJ....146...76H
             AJ 146, 76, 2013                  (UC 301 - 5058)                                                      
             (Relative astrometry is derived from individual measurements, not precessed means.                     
             UCAC aperture magnitudes are listed, unless the duplicity flag indicates a blended                     
             image (a flag value of 30 or higher). Model fit magnitudes are given for both                          
             components if either has such a flag. Model fit magnitudes are indicated by the                        
             letter "f" following the filter information.                                                           
             APASS photometry extracted from UCAC4 catalog is listed under reference AAV2012.                       
             Due to aperture method used, APASS photometry is only included for pairs wider                         
             than 10" (Henden, private comm.) Photometry for pairs wider than 10" which showed                      
             identical values for both components in all filters were removed, as well.                             
UPR2014      Muller, R.J., Cersosimo, J.C., Rodriguez, R., Franco, E., Rosario, M., Diaz, M.,    2012JDSO...10..111M
             Nieves, Y. & Torres, B.S.                                                                              
             JDSO 10, 111, 2014                                                                                     
UPR2015      Muller, R.J., Cersosimo, J.C., Rodriguez, R., Diaz, M., Rosario, M., Nieves, Y.,    2015JDSO...11..411M
             Franco, E., Lopez, A., Torres, B.S. & Vergara, N.                                                      
             JDSO 11, 411, 2014                                                                                     
UPR2017b     Cotto, D., Muller, R.J., Cersosimo, J.C., Rodriguez, R., Diaz, M., Rosario, M.,     2017JDSO...13..373C
             Nieves, Y., Franco, E., Lopez, A., Torres, B.S., Vergara, N., Rodriguez-del Valle,                     
             Y., Espinosa, G., Reyes, M. & Martinez, J.                                                             
             JDSO 13, 373, 2017                                                                                     
Urb1938      Urban, K.                                                                           1938AN....266..197U
             AN 266, 197, 1938                                                                                      
USN1963      Franz, O.G.                                                                         1964PUSNO..18....2F
             Pub. USNO 18, Pt.1, 1963                                                                               
USN1969      Kallarakal, V.V., Lindenblad, I.W., Josties, F.J., Riddle, R.K., Miranian, M.,      1969PUSNO..18....2K
             Mintz, B.F., & Klugh, A.P.                                                                             
             Pub. USNO 18, Pt.7, 1969                                                                               
Vat1939      Tibor, M. et al.                                                                    .                  
             Vatican Obs. Astron. Res. 1, 4, 1939                                                                   
Vat1945      Stein, J. et al.                                                                    .                  
             Vatican Obs. Astron. Res. 1, 331, 1945                                                                 
Vys1936      Vyssotsky, A.N.                                                                     1936AN....258..401V
             AN 258, 401, 1936                                                                                      
Wal1947      Wallenquist, A.                                                                     1947UppAn...2....2W
             Ann. Uppsala Astron. Obs. 2, No.2, 1947                                                                
             (A catalogue containing results of the two prior series, plus additional measures                      
             with the 14-inch refractor and wedge photometer)                                                       
Wat1984      Waterworth, R.                                                                      ...................
             Webb Soc., Double Star Circ. 3, 1984, part 2                                                           
Wen1913      Wendell, O.C.                                                                       1913AnHar..69..180W
             Harvard Ann. 69, 180, 1913                                                                             
             (Visual photometry with double-image photometer attached to 15-inch refractor at                       
             Harvard, and 5-inch at Arequipa. No published dates, but date range 1903-1912;                         
             default date of 1910 added.)                                                                           
WFC1953      Barney, I.                                                                          1953TOYal..24....1B
             Trans. Astron. Obs. Yale Univ., 24, 1, 1954 (+25 to +30 deg zones)                                     
WFC1958a     Schorr, R. & Kohlschuetter, A.                                                      .                  
             AGK2 Cat. North of -2.5 deg, Vol. 1-15, 1958 (Bergedorf)                                               
WFC1975      Dieckvoss, W.                                                                       .                  
             AGK3 Cat. North of -2.5 deg dec, Vol. 1-8, 1975                                                        
WFC1998      Urban, S.E., Corbin, T.E., Wycoff, G.L., Martin, J.C., Jackson, E.S.,               1998AJ....115.1212U
             Zacharias, M.I., & Hall, D.M.                                                                          
             AJ 115, 1212, 1998 (Astrographic Cat. 2000)                                                            
WFD1920b     Dyson, F.W.                                                                         .                  
             Greenwich Cat. of stars for 1910.0, 1920                                                               
WFD1931      Boss, B.                                                                            .                  
             Albany Cat. of 20,811 stars for epoch 1910, 1931                                                       
WFD1933b     Morgan, H.R.                                                                        1933PUSNO..13....1M
             Pub. USNO, 2nd ser., v 13, 1933                                                                        
WFD1953      Jackson, J.                                                                         1953fccs.book.....J
             First Cape Cat. of stars for eqx 1950, 1953                                                            
WFD1985      CUO, RGO, ROA                                                                       .                  
             Carlsberg Meridian Cat. - La Palma, #1-8, 1985-1994                                                    
Wld1882      Waldo, L.                                                                           1882AnHar..13...17.
             Harvard Ann. 13, 17, 1882                                                                              
Wor1967a     Worley, C.E.                                                                        1967AJ.....72..899W
             AJ 72, 899, 1967                                                                                       
WS_1875      Wilson, J.M., Seabroke, G.M., et al.                                                1875MmRAS..42...59W
             MemRAS 42, 59, 1875                                                                                    
Wse2015d     Weise, E., Ding, Y.-Y., Wang, C., & Genet, R.M.                                     2015JDSO...11..256W
             JDSO 11, 256, 2015                                                                                     
WSI2004a     Mason, B.D., Hartkopf, W.I., Wycoff, G.L., Pascu, D., Urban, S.E., Hall, D.M.,      2004AJ....127..539M
             Hennessy, G.S., Rafferty, T.J., et al.                                                                 
             AJ 127, 539, 2004                                                                                      
WSI2004b     Mason, B.D., Hartkopf, W.I., Wycoff, G.L., Rafferty, T.J., Urban, S., & Flagg, L.   2004AJ....128.3012M
             AJ 128, 3012, 2004                                                                                     
WSI2007a     Mason, B.D., Hartkopf, W.I., Wycoff, G.L., & Wieder, G.                             2007AJ....134.1671M
             AJ 134, 1671, 2007                                                                                     
WSI2008      Mason, B.D., Hartkopf, W.I., & Wycoff, G.L.                                         2008AJ....136.2223M
             AJ 136, 2223, 2008                                                                                     
WSI2010      Mason, B.D., Hartkopf, W.I., & Wycoff, G.L.                                         2010AJ....140..480M
             AJ 140, 480, 2010                                                                                      
WSI2012      Mason, B.D., Hartkopf, W.I., & Friedman, E.A.                                       2012AJ....143..124M
             AJ 143, 124, 2012                                                                                      
WSI2015      Hartkopf, W.I. & Mason, B.D.                                                        2015AJ....150..130H
             AJ 150, 136, 2015                                                                                      
WSI2017b     Mason, B.D. & Hartkopf, W.I.                                                        2017AJ....154..183M
             AJ 143, 183, 2017                                                                                      
WSI2018a     Mason, B.D., Hartkopf, W.I. & Urban, S.E.                                           .                  
             2017 USNO 26" speckle measures, in preparation                                                         

------------------------------------------------------------------------------------------------------------------------

